tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,28.0,V306,8.0,,Fernando Verdasco,L,188.0,ESP,34.264,40.0,1260.0,TB69,2.0,,Dominic Thiem,R,185.0,AUT,24.463,6.0,4220.0,6-4 6-0,3,QF,86.0,4.0,2.0,60.0,37.0,31.0,9.0,8.0,4.0,4.0,6.0,3.0,64.0,39.0,22.0,9.0,8.0,9.0,13.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,27.0,F510,5.0,,Fabio Fognini,R,178.0,ITA,30.743,21.0,1850.0,BH09,,,Aljaz Bedene,R,183.0,SLO,28.591,43.0,1098.0,6-7(3) 6-3 6-1,3,QF,154.0,1.0,2.0,102.0,63.0,41.0,27.0,14.0,11.0,12.0,3.0,3.0,108.0,58.0,42.0,19.0,14.0,8.0,13.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,26.0,J551,,,Nicolas Jarry,R,201.0,CHI,22.36,94.0,596.0,C882,7.0,,Pablo Cuevas,R,180.0,URU,32.134,33.0,1380.0,7-5 6-3,3,QF,83.0,4.0,2.0,72.0,50.0,35.0,14.0,11.0,4.0,4.0,2.0,3.0,54.0,36.0,27.0,10.0,10.0,2.0,4.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,25.0,SM37,6.0,,Diego Schwartzman,R,170.0,ARG,25.511,23.0,1810.0,MC65,,,Gael Monfils,R,193.0,FRA,31.469,39.0,1265.0,6-3 6-4,3,QF,83.0,3.0,1.0,65.0,36.0,26.0,12.0,10.0,0.0,2.0,5.0,7.0,58.0,33.0,22.0,9.0,9.0,3.0,7.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,24.0,TB69,2.0,,Dominic Thiem,R,185.0,AUT,24.463,6.0,4220.0,A596,,PR,Pablo Andujar,R,180.0,ESP,32.074,1821.0,1.0,4-2 RET,3,R16,36.0,1.0,0.0,16.0,10.0,6.0,4.0,3.0,1.0,2.0,0.0,1.0,37.0,23.0,13.0,4.0,3.0,3.0,5.0,2018.csv,True,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,23.0,V306,8.0,,Fernando Verdasco,L,188.0,ESP,34.264,40.0,1260.0,KC29,,,Nicolas Kicker,R,178.0,ARG,25.511,86.0,660.0,6-7(3) 6-2 6-0,3,R16,126.0,7.0,3.0,92.0,64.0,44.0,13.0,13.0,4.0,5.0,3.0,6.0,84.0,52.0,32.0,10.0,13.0,3.0,9.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,22.0,BH09,,,Aljaz Bedene,R,183.0,SLO,28.591,43.0,1098.0,CD85,3.0,,Pablo Carreno Busta,R,188.0,ESP,26.609,11.0,2660.0,6-2 5-7 6-2,3,R16,147.0,9.0,1.0,106.0,61.0,36.0,22.0,14.0,10.0,15.0,2.0,4.0,90.0,52.0,25.0,16.0,14.0,7.0,15.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,21.0,F510,5.0,,Fabio Fognini,R,178.0,ITA,30.743,21.0,1850.0,SL08,,,Tennys Sandgren,R,188.0,USA,26.582,60.0,860.0,4-6 6-4 7-6(6),3,R16,137.0,1.0,5.0,93.0,55.0,38.0,26.0,16.0,2.0,4.0,9.0,0.0,92.0,59.0,42.0,20.0,16.0,2.0,4.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,20.0,C882,7.0,,Pablo Cuevas,R,180.0,URU,32.134,33.0,1380.0,E698,,LL,Gastao Elias,R,180.0,POR,27.239,114.0,518.0,7-5 6-1,3,R16,96.0,1.0,3.0,54.0,35.0,26.0,10.0,10.0,1.0,3.0,1.0,6.0,56.0,25.0,16.0,11.0,9.0,5.0,10.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,19.0,J551,,,Nicolas Jarry,R,201.0,CHI,22.36,94.0,596.0,R772,4.0,,Albert Ramos-Vinolas,L,188.0,ESP,30.092,19.0,1985.0,7-5 6-3,3,R16,102.0,6.0,4.0,62.0,35.0,27.0,13.0,11.0,2.0,4.0,1.0,2.0,74.0,39.0,23.0,16.0,10.0,7.0,11.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,18.0,SM37,6.0,,Diego Schwartzman,R,170.0,ARG,25.511,23.0,1810.0,D874,,,Federico Delbonis,L,193.0,ARG,27.376,63.0,825.0,6-2 6-3,3,R16,76.0,1.0,1.0,49.0,28.0,21.0,7.0,9.0,3.0,6.0,2.0,5.0,54.0,26.0,13.0,8.0,8.0,3.0,9.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,17.0,MC65,,,Gael Monfils,R,193.0,FRA,31.469,39.0,1265.0,C977,1.0,,Marin Cilic,R,198.0,CRO,29.394,3.0,4960.0,6-3 7-6(8),3,R16,125.0,8.0,8.0,78.0,46.0,35.0,15.0,10.0,4.0,6.0,2.0,3.0,88.0,41.0,27.0,23.0,11.0,7.0,11.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,16.0,TB69,2.0,,Dominic Thiem,R,185.0,AUT,24.463,6.0,4220.0,L987,,,Dusan Lajovic,R,183.0,SRB,27.641,84.0,666.0,6-2 7-5,3,R32,77.0,2.0,2.0,56.0,30.0,24.0,17.0,10.0,2.0,3.0,1.0,1.0,58.0,36.0,19.0,13.0,10.0,7.0,11.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,15.0,A596,,PR,Pablo Andujar,R,180.0,ESP,32.074,1821.0,1.0,MI43,,,Gerald Melzer,L,188.0,AUT,27.606,110.0,525.0,7-5 6-2,3,R32,91.0,0.0,2.0,63.0,46.0,32.0,8.0,10.0,4.0,6.0,0.0,2.0,55.0,34.0,16.0,12.0,10.0,3.0,8.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,14.0,KC29,,,Nicolas Kicker,R,178.0,ARG,25.511,86.0,660.0,E224,,,Victor Estrella Burgos,R,170.0,DOM,37.55,138.0,412.0,6-3 6-3,3,R32,80.0,1.0,2.0,46.0,28.0,23.0,10.0,9.0,0.0,1.0,2.0,1.0,60.0,33.0,19.0,12.0,9.0,1.0,5.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,13.0,V306,8.0,,Fernando Verdasco,L,188.0,ESP,34.264,40.0,1260.0,MD56,,,Leonardo Mayer,R,191.0,ARG,30.768,49.0,999.0,6-2 3-6 6-3,3,R32,116.0,4.0,6.0,81.0,50.0,40.0,16.0,13.0,5.0,6.0,4.0,5.0,78.0,44.0,30.0,19.0,13.0,2.0,5.0,2018.csv,False,False,False,False,True
2018-6932,Rio De Janeiro,Clay,32.0,500,O,2018-02-19,11.0,BH09,,,Aljaz Bedene,R,183.0,SLO,28.591,43.0,1098.0,H804,,PR,Andreas Haider-Maurer,R,191.0,AUT,30.916,417.0,91.0,7-5 6-0,3,R32,79.0,6.0,0.0,42.0,15.0,13.0,24.0,9.0,0.0,0.0,4.0,3.0,62.0,31.0,24.0,8.0,9.0,6.0,10.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,18.0,G967,,,Peter Gojowczyk,R,188.0,GER,28.6,64.0,821.0,I186,6.0,,John Isner,R,208.0,USA,32.819,18.0,2205.0,7-6(3) 6-7(4) 7-6(5),3,R16,151.0,6.0,5.0,124.0,58.0,49.0,41.0,18.0,3.0,3.0,30.0,1.0,115.0,80.0,67.0,20.0,18.0,1.0,1.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,21.0,SU55,,,Denis Shapovalov,L,185.0,CAN,18.85,46.0,1031.0,DC58,,,Jared Donaldson,R,188.0,USA,21.363,57.0,878.0,6-7(6) 6-4 6-4,3,R16,144.0,13.0,7.0,98.0,60.0,47.0,23.0,16.0,4.0,5.0,6.0,5.0,109.0,61.0,43.0,27.0,16.0,6.0,9.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,16.0,D683,2.0,,Juan Martin del Potro,R,198.0,ARG,29.407,10.0,2815.0,CA12,,,Jeremy Chardy,R,188.0,FRA,31.02,96.0,580.0,6-2 6-4,3,R32,67.0,7.0,0.0,50.0,38.0,30.0,5.0,9.0,3.0,4.0,5.0,3.0,47.0,30.0,21.0,6.0,9.0,1.0,5.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,20.0,I305,,Q,Ilya Ivashka,R,193.0,BLR,23.986,193.0,275.0,W367,2.0,,Stan Wawrinka,R,183.0,SUI,32.898,13.0,2475.0,6-4 1-1 RET,3,R16,54.0,3.0,2.0,39.0,25.0,18.0,8.0,6.0,3.0,4.0,3.0,1.0,47.0,27.0,16.0,10.0,6.0,7.0,9.0,2018.csv,True,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,19.0,M873,,,Nicolas Mahut,R,191.0,FRA,36.079,100.0,551.0,MA30,6.0,,Gilles Muller,L,193.0,LUX,34.784,28.0,1535.0,3-6 6-2 6-4,3,R16,100.0,8.0,5.0,72.0,45.0,37.0,15.0,13.0,0.0,1.0,17.0,2.0,75.0,48.0,39.0,12.0,14.0,3.0,6.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,18.0,PF39,3.0,,Lucas Pouille,R,185.0,FRA,23.989,16.0,2335.0,H996,,,Pierre-Hugues Herbert,R,188.0,FRA,26.927,99.0,555.0,3-6 7-6(6) 6-4,3,R16,125.0,10.0,6.0,92.0,51.0,42.0,23.0,15.0,2.0,4.0,15.0,6.0,100.0,63.0,50.0,17.0,16.0,2.0,4.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,17.0,KB05,8.0,,Filip Krajinovic,R,185.0,SRB,25.979,36.0,1320.0,SD32,,,Gilles Simon,R,183.0,FRA,33.147,66.0,790.0,6-3 6-3,3,R16,81.0,2.0,3.0,64.0,33.0,25.0,14.0,9.0,3.0,5.0,4.0,4.0,59.0,34.0,22.0,7.0,9.0,5.0,10.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,16.0,D923,7.0,,Damir Dzumhur,R,175.0,BIH,25.752,29.0,1490.0,F586,,,Thomas Fabbiano,R,173.0,ITA,28.736,81.0,676.0,6-7(5) 7-6(7) 7-6(5),3,R16,176.0,8.0,3.0,129.0,89.0,60.0,22.0,18.0,4.0,8.0,2.0,5.0,134.0,94.0,58.0,23.0,18.0,6.0,10.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,15.0,BA47,4.0,,Tomas Berdych,R,196.0,CZE,32.424,17.0,2230.0,TA12,,Q,Stefano Travaglia,R,185.0,ITA,26.146,129.0,448.0,5-7 7-6(4) 6-3,3,R16,133.0,12.0,0.0,97.0,62.0,46.0,19.0,16.0,3.0,5.0,18.0,4.0,103.0,59.0,45.0,22.0,17.0,4.0,7.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,14.0,KE29,9.0,,Karen Khachanov,R,198.0,RUS,21.749,47.0,1030.0,Z168,,,Mischa Zverev,L,191.0,GER,30.497,53.0,952.0,6-2 6-1,3,R16,50.0,4.0,0.0,43.0,24.0,20.0,14.0,8.0,2.0,2.0,5.0,0.0,42.0,23.0,13.0,8.0,7.0,0.0,4.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,13.0,B747,,,Julien Benneteau,R,185.0,FRA,36.167,56.0,882.0,BD06,5.0,,Roberto Bautista Agut,R,183.0,ESP,29.851,22.0,1845.0,7-6(2) 7-6(5),3,R16,131.0,25.0,6.0,112.0,68.0,54.0,19.0,12.0,8.0,9.0,7.0,0.0,79.0,46.0,36.0,20.0,12.0,3.0,4.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,12.0,I305,,Q,Ilya Ivashka,R,193.0,BLR,23.986,193.0,275.0,DB63,,,Laslo Djere,R,188.0,SRB,22.719,90.0,626.0,6-3 6-1,3,R32,79.0,1.0,0.0,62.0,40.0,29.0,12.0,8.0,4.0,4.0,2.0,4.0,55.0,33.0,19.0,7.0,8.0,9.0,13.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,11.0,M873,,,Nicolas Mahut,R,191.0,FRA,36.079,100.0,551.0,TE51,,,Stefanos Tsitsipas,R,193.0,GRE,19.524,80.0,678.0,7-5 7-6(4),3,R32,86.0,10.0,1.0,64.0,42.0,39.0,14.0,12.0,0.0,0.0,10.0,1.0,72.0,42.0,34.0,16.0,12.0,1.0,2.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,10.0,MA30,6.0,,Gilles Muller,L,193.0,LUX,34.784,28.0,1535.0,SC77,,LL,Sergiy Stakhovsky,R,193.0,UKR,32.12,118.0,498.0,7-5 6-3,3,R32,79.0,15.0,1.0,63.0,43.0,36.0,13.0,11.0,7.0,7.0,11.0,0.0,58.0,35.0,26.0,12.0,10.0,3.0,5.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,9.0,H996,,,Pierre-Hugues Herbert,R,188.0,FRA,26.927,99.0,555.0,GB93,,Q,Norbert Gombos,R,193.0,SVK,27.521,136.0,428.0,6-2 7-6(3),3,R32,88.0,9.0,1.0,70.0,43.0,37.0,13.0,10.0,2.0,2.0,8.0,2.0,65.0,37.0,28.0,12.0,10.0,2.0,4.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,8.0,SD32,,,Gilles Simon,R,183.0,FRA,33.147,66.0,790.0,MN13,,,Maximilian Marterer,L,188.0,GER,22.683,70.0,734.0,7-6(3) 7-6(4),3,R32,112.0,5.0,3.0,78.0,51.0,37.0,14.0,12.0,2.0,4.0,3.0,1.0,76.0,49.0,35.0,14.0,12.0,1.0,3.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,7.0,KB05,8.0,,Filip Krajinovic,R,185.0,SRB,25.979,36.0,1320.0,SH90,,,Joao Sousa,R,185.0,POR,28.893,71.0,730.0,3-6 6-4 6-4,3,R32,117.0,6.0,2.0,93.0,58.0,39.0,21.0,15.0,2.0,5.0,6.0,1.0,85.0,54.0,36.0,17.0,14.0,0.0,3.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,6.0,D923,7.0,,Damir Dzumhur,R,175.0,BIH,25.752,29.0,1490.0,K926,,,Mikhail Kukushkin,R,183.0,KAZ,30.152,89.0,638.0,6-7(6) 7-6(3) 6-1,3,R32,175.0,7.0,6.0,120.0,63.0,42.0,32.0,16.0,8.0,10.0,2.0,0.0,116.0,76.0,43.0,21.0,15.0,9.0,13.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,5.0,F586,,,Thomas Fabbiano,R,173.0,ITA,28.736,81.0,676.0,AG37,,WC,Felix Auger-Aliassime,R,193.0,CAN,17.533,167.0,327.0,6-3 6-4,3,R32,79.0,1.0,3.0,67.0,52.0,34.0,9.0,10.0,3.0,4.0,7.0,0.0,55.0,31.0,21.0,12.0,9.0,3.0,6.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,4.0,TA12,,Q,Stefano Travaglia,R,185.0,ITA,26.146,129.0,448.0,G09O,,WC,Hugo Gaston,L,173.0,FRA,17.399,1341.0,3.0,6-2 6-2,3,R32,59.0,7.0,2.0,42.0,24.0,20.0,12.0,8.0,0.0,0.0,4.0,1.0,55.0,26.0,16.0,11.0,8.0,2.0,6.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,3.0,KE29,9.0,,Karen Khachanov,R,198.0,RUS,21.749,47.0,1030.0,BE54,,Q,Ruben Bemelmans,L,183.0,BEL,30.1,113.0,518.0,6-3 7-6(2),3,R32,77.0,15.0,0.0,66.0,52.0,41.0,9.0,10.0,4.0,4.0,8.0,0.0,70.0,51.0,39.0,8.0,11.0,1.0,3.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,2.0,Z168,,,Mischa Zverev,L,191.0,GER,30.497,53.0,952.0,K834,,ALT,Blaz Kavcic,R,188.0,SLO,30.962,109.0,526.0,6-4 6-4,3,R32,72.0,6.0,1.0,50.0,32.0,25.0,9.0,10.0,0.0,2.0,2.0,1.0,67.0,49.0,29.0,7.0,10.0,7.0,11.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,21.0,KE29,9.0,,Karen Khachanov,R,198.0,RUS,21.749,47.0,1030.0,B747,,,Julien Benneteau,R,185.0,FRA,36.167,56.0,882.0,6-4 6-4,3,QF,83.0,16.0,3.0,59.0,41.0,34.0,8.0,10.0,1.0,2.0,6.0,2.0,76.0,45.0,29.0,13.0,10.0,8.0,11.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,22.0,BA47,4.0,,Tomas Berdych,R,196.0,CZE,32.424,17.0,2230.0,D923,7.0,,Damir Dzumhur,R,175.0,BIH,25.752,29.0,1490.0,7-6(4) RET,3,QF,56.0,5.0,0.0,40.0,31.0,24.0,5.0,6.0,1.0,2.0,0.0,1.0,49.0,33.0,21.0,9.0,6.0,4.0,5.0,2018.csv,True,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,1.0,B747,,,Julien Benneteau,R,185.0,FRA,36.167,56.0,882.0,J267,,,Malek Jaziri,R,185.0,TUN,34.084,116.0,501.0,6-4 6-3,3,R32,77.0,6.0,1.0,57.0,35.0,26.0,13.0,9.0,3.0,3.0,3.0,0.0,62.0,37.0,26.0,9.0,10.0,4.0,7.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,24.0,I305,,Q,Ilya Ivashka,R,193.0,BLR,23.986,193.0,275.0,M873,,,Nicolas Mahut,R,191.0,FRA,36.079,100.0,551.0,4-6 6-3 7-5,3,QF,118.0,13.0,2.0,88.0,53.0,43.0,20.0,16.0,2.0,4.0,5.0,3.0,107.0,79.0,51.0,13.0,15.0,10.0,13.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,23.0,PF39,3.0,,Lucas Pouille,R,185.0,FRA,23.989,16.0,2335.0,KB05,8.0,,Filip Krajinovic,R,185.0,SRB,25.979,36.0,1320.0,7-6(5) 3-6 6-4,3,QF,114.0,20.0,4.0,97.0,58.0,44.0,24.0,15.0,3.0,4.0,9.0,1.0,89.0,63.0,51.0,17.0,16.0,1.0,2.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,15.0,TD51,,WC,Frances Tiafoe,R,188.0,USA,20.082,91.0,614.0,E690,,,Matthew Ebden,R,188.0,AUS,30.234,88.0,640.0,6-2 2-6 6-2,3,R32,84.0,12.0,3.0,74.0,45.0,33.0,16.0,12.0,2.0,4.0,11.0,7.0,73.0,39.0,27.0,16.0,12.0,4.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,17.0,O522,,WC,Reilly Opelka,R,211.0,USA,20.479,228.0,231.0,SM25,1.0,,Jack Sock,R,191.0,USA,25.405,8.0,2880.0,4-6 7-5 6-3,3,R16,133.0,17.0,5.0,96.0,56.0,44.0,20.0,16.0,5.0,7.0,4.0,7.0,92.0,61.0,47.0,11.0,15.0,8.0,11.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,14.0,SF76,,Q,Franko Skugor,R,196.0,CRO,30.418,303.0,161.0,BK92,,Q,Alexander Bublik,R,196.0,KAZ,20.676,131.0,446.0,6-2 7-5,3,R32,87.0,4.0,2.0,68.0,38.0,26.0,15.0,10.0,2.0,4.0,2.0,6.0,60.0,36.0,24.0,7.0,10.0,3.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,13.0,CH27,8.0,,Hyeon Chung,R,188.0,KOR,21.755,30.0,1472.0,N771,,LL,Cameron Norrie,L,188.0,GBR,22.494,115.0,503.0,3-6 6-3 6-1,3,R32,101.0,1.0,0.0,77.0,49.0,34.0,17.0,12.0,4.0,6.0,5.0,4.0,88.0,59.0,38.0,11.0,13.0,3.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,12.0,FB98,,,Taylor Fritz,R,196.0,USA,20.312,85.0,664.0,Q927,4.0,,Sam Querrey,R,198.0,USA,30.371,12.0,2595.0,2-6 6-3 7-6(4),3,R32,108.0,10.0,3.0,98.0,68.0,52.0,15.0,15.0,6.0,8.0,9.0,5.0,88.0,44.0,34.0,28.0,14.0,2.0,3.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,10.0,SU55,,,Denis Shapovalov,L,185.0,CAN,18.85,46.0,1031.0,K336,,,Ivo Karlovic,R,211.0,CRO,38.976,78.0,680.0,7-5 7-6(4),3,R32,113.0,4.0,10.0,83.0,46.0,36.0,20.0,12.0,11.0,12.0,13.0,8.0,84.0,44.0,34.0,19.0,12.0,3.0,5.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,9.0,DC58,,,Jared Donaldson,R,188.0,USA,21.363,57.0,878.0,PB22,,LL,Peter Polansky,R,183.0,CAN,29.681,143.0,393.0,7-6(6) 6-1,3,R32,81.0,8.0,1.0,59.0,35.0,30.0,15.0,10.0,0.0,0.0,3.0,0.0,62.0,38.0,26.0,11.0,9.0,5.0,7.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,8.0,R975,9.0,,Milos Raonic,R,196.0,CAN,27.149,32.0,1400.0,DA81,,,Taro Daniel,R,191.0,JPN,25.062,105.0,539.0,6-1 7-5,3,R32,84.0,9.0,3.0,51.0,20.0,17.0,20.0,10.0,0.0,1.0,3.0,5.0,52.0,22.0,15.0,14.0,9.0,4.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,11.0,Y061,,,Mikhail Youzhny,R,183.0,RUS,35.655,93.0,604.0,SC56,,,Dudi Sela,R,175.0,ISR,32.879,97.0,570.0,7-5 6-4,3,R32,98.0,2.0,4.0,71.0,45.0,31.0,16.0,11.0,3.0,4.0,4.0,9.0,86.0,46.0,32.0,18.0,11.0,7.0,10.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,6.0,Y124,,,Donald Young,L,183.0,USA,28.578,75.0,701.0,RB56,,Q,Ramkumar Ramanathan,R,188.0,IND,23.283,140.0,405.0,6-1 6-2,3,R32,68.0,1.0,4.0,40.0,21.0,17.0,12.0,7.0,1.0,1.0,2.0,4.0,69.0,38.0,20.0,11.0,8.0,6.0,11.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,5.0,D864,,,Evgeny Donskoy,R,185.0,RUS,27.784,76.0,694.0,KC86,,LL,Darian King,R,188.0,BAR,25.818,188.0,287.0,6-4 6-2,3,R32,78.0,6.0,4.0,58.0,32.0,24.0,12.0,9.0,6.0,8.0,1.0,1.0,58.0,42.0,21.0,6.0,9.0,3.0,8.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,4.0,I186,6.0,,John Isner,R,208.0,USA,32.819,18.0,2205.0,A829,,,Radu Albot,R,175.0,MDA,28.274,87.0,643.0,5-7 6-3 6-4,3,R32,124.0,21.0,2.0,93.0,57.0,44.0,21.0,16.0,3.0,5.0,1.0,4.0,92.0,68.0,45.0,14.0,15.0,5.0,8.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,25.0,KE29,9.0,,Karen Khachanov,R,198.0,RUS,21.749,47.0,1030.0,BA47,4.0,,Tomas Berdych,R,196.0,CZE,32.424,17.0,2230.0,6-3 6-2,3,SF,74.0,8.0,1.0,46.0,29.0,26.0,9.0,8.0,3.0,3.0,3.0,2.0,75.0,48.0,32.0,6.0,9.0,10.0,14.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,3.0,G967,,,Peter Gojowczyk,R,188.0,GER,28.6,64.0,821.0,L797,,,Lukas Lacko,R,188.0,SVK,30.297,98.0,561.0,3-6 7-5 6-1,3,R32,101.0,10.0,8.0,91.0,45.0,36.0,24.0,14.0,5.0,7.0,11.0,6.0,85.0,45.0,31.0,19.0,14.0,9.0,13.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,2.0,O522,,WC,Reilly Opelka,R,211.0,USA,20.479,228.0,231.0,H940,,,Ryan Harrison,R,185.0,USA,25.788,58.0,875.0,7-6(5) 7-6(6),3,R32,95.0,15.0,4.0,77.0,46.0,36.0,19.0,12.0,0.0,1.0,5.0,5.0,78.0,51.0,39.0,15.0,12.0,3.0,4.0,2018.csv,False,False,False,False,True
2018-499,Delray Beach,Hard,32.0,250,O,2018-02-19,1.0,SM25,1.0,,Jack Sock,R,191.0,USA,25.405,8.0,2880.0,SJ55,,Q,John-Patrick Smith,L,188.0,AUS,29.07,225.0,233.0,6-4 6-4,3,R32,79.0,2.0,6.0,71.0,44.0,36.0,13.0,10.0,4.0,4.0,6.0,1.0,55.0,39.0,25.0,11.0,10.0,0.0,2.0,2018.csv,False,False,False,False,True
2018-496,Marseille,Hard,32.0,250,I,2018-02-19,27.0,KE29,9.0,,Karen Khachanov,R,198.0,RUS,21.749,47.0,1030.0,PF39,3.0,,Lucas Pouille,R,185.0,FRA,23.989,16.0,2335.0,7-5 3-6 7-5,3,F,109.0,16.0,2.0,80.0,54.0,41.0,18.0,16.0,1.0,3.0,13.0,4.0,101.0,61.0,47.0,21.0,17.0,7.0,10.0,2018.csv,False,False,False,False,True
